Hour,Date,Oclock,IN,OUT,Postgraduate,Undergraduate,Assistive-Tech,Library-Staff,Staff,Sconul,Default,BN,Other,Term_dates
2019-04-19 21:00:00,2019-04-19,21,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-19 22:00:00,2019-04-19,22,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-19 23:00:00,2019-04-19,23,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 00:00:00,2019-04-20,00,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 01:00:00,2019-04-20,01,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 02:00:00,2019-04-20,02,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 03:00:00,2019-04-20,03,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 04:00:00,2019-04-20,04,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 05:00:00,2019-04-20,05,2,1,0,0,0,2,0,0,0,0,0,Easter teaching break
2019-04-20 06:00:00,2019-04-20,06,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 07:00:00,2019-04-20,07,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 08:00:00,2019-04-20,08,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 09:00:00,2019-04-20,09,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 10:00:00,2019-04-20,10,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 11:00:00,2019-04-20,11,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 12:00:00,2019-04-20,12,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 13:00:00,2019-04-20,13,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 14:00:00,2019-04-20,14,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 15:00:00,2019-04-20,15,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 16:00:00,2019-04-20,16,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 17:00:00,2019-04-20,17,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 18:00:00,2019-04-20,18,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 19:00:00,2019-04-20,19,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 20:00:00,2019-04-20,20,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 21:00:00,2019-04-20,21,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 22:00:00,2019-04-20,22,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-20 23:00:00,2019-04-20,23,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 00:00:00,2019-04-21,00,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 01:00:00,2019-04-21,01,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 02:00:00,2019-04-21,02,0,1,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 03:00:00,2019-04-21,03,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 04:00:00,2019-04-21,04,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 05:00:00,2019-04-21,05,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 06:00:00,2019-04-21,06,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 07:00:00,2019-04-21,07,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 08:00:00,2019-04-21,08,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 09:00:00,2019-04-21,09,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 10:00:00,2019-04-21,10,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 11:00:00,2019-04-21,11,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 12:00:00,2019-04-21,12,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 13:00:00,2019-04-21,13,2,1,0,0,0,0,2,0,0,0,0,Easter teaching break
2019-04-21 14:00:00,2019-04-21,14,0,1,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 15:00:00,2019-04-21,15,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 16:00:00,2019-04-21,16,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 17:00:00,2019-04-21,17,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 18:00:00,2019-04-21,18,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 19:00:00,2019-04-21,19,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 20:00:00,2019-04-21,20,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 21:00:00,2019-04-21,21,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 22:00:00,2019-04-21,22,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-21 23:00:00,2019-04-21,23,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 00:00:00,2019-04-22,00,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 01:00:00,2019-04-22,01,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 02:00:00,2019-04-22,02,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 03:00:00,2019-04-22,03,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 04:00:00,2019-04-22,04,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 05:00:00,2019-04-22,05,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 06:00:00,2019-04-22,06,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 07:00:00,2019-04-22,07,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 08:00:00,2019-04-22,08,1,0,0,0,0,0,1,0,0,0,0,Easter teaching break
2019-04-22 09:00:00,2019-04-22,09,0,1,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 10:00:00,2019-04-22,10,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 11:00:00,2019-04-22,11,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 12:00:00,2019-04-22,12,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 13:00:00,2019-04-22,13,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 14:00:00,2019-04-22,14,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 15:00:00,2019-04-22,15,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 16:00:00,2019-04-22,16,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 17:00:00,2019-04-22,17,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 18:00:00,2019-04-22,18,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 19:00:00,2019-04-22,19,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 20:00:00,2019-04-22,20,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 21:00:00,2019-04-22,21,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 22:00:00,2019-04-22,22,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-22 23:00:00,2019-04-22,23,1,0,0,0,0,1,0,0,0,0,0,Easter teaching break
2019-04-23 00:00:00,2019-04-23,00,1,0,0,0,0,1,0,0,0,0,0,Easter teaching break
2019-04-23 01:00:00,2019-04-23,01,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-23 02:00:00,2019-04-23,02,0,1,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-23 03:00:00,2019-04-23,03,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-23 04:00:00,2019-04-23,04,1,0,0,0,0,1,0,0,0,0,0,Easter teaching break
2019-04-23 05:00:00,2019-04-23,05,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-23 06:00:00,2019-04-23,06,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-23 07:00:00,2019-04-23,07,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-23 08:00:00,2019-04-23,08,0,0,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-23 09:00:00,2019-04-23,09,3,2,0,0,0,0,1,0,0,0,2,Easter teaching break
2019-04-23 10:00:00,2019-04-23,10,361,74,105,171,26,0,11,0,2,2,44,Easter teaching break
2019-04-23 11:00:00,2019-04-23,11,287,140,75,149,22,0,9,0,2,4,26,Easter teaching break
2019-04-23 12:00:00,2019-04-23,12,294,245,73,170,13,0,4,1,7,5,21,Easter teaching break
2019-04-23 13:00:00,2019-04-23,13,381,330,88,221,25,0,5,1,4,5,32,Easter teaching break
2019-04-23 14:00:00,2019-04-23,14,404,319,104,218,24,0,9,4,7,6,32,Easter teaching break
2019-04-23 15:00:00,2019-04-23,15,340,322,86,184,19,0,6,1,4,6,34,Easter teaching break
2019-04-23 16:00:00,2019-04-23,16,310,376,67,177,15,0,5,3,8,10,25,Easter teaching break
2019-04-23 17:00:00,2019-04-23,17,199,336,45,118,6,0,1,2,7,3,17,Easter teaching break
2019-04-23 18:00:00,2019-04-23,18,155,282,31,97,3,0,4,0,4,7,9,Easter teaching break
2019-04-23 19:00:00,2019-04-23,19,108,171,28,49,7,0,2,2,3,7,10,Easter teaching break
2019-04-23 20:00:00,2019-04-23,20,70,142,13,43,2,0,1,0,4,3,4,Easter teaching break
2019-04-23 21:00:00,2019-04-23,21,57,101,21,25,1,0,1,0,1,7,1,Easter teaching break
2019-04-23 22:00:00,2019-04-23,22,34,50,10,17,1,0,0,0,1,4,1,Easter teaching break
2019-04-23 23:00:00,2019-04-23,23,12,46,4,6,0,0,0,0,1,1,0,Easter teaching break
2019-04-24 00:00:00,2019-04-24,00,3,25,0,1,0,1,0,0,1,0,0,Easter teaching break
2019-04-24 01:00:00,2019-04-24,01,6,5,4,2,0,0,0,0,0,0,0,Easter teaching break
2019-04-24 02:00:00,2019-04-24,02,4,97,2,0,1,0,0,0,0,1,0,Easter teaching break
2019-04-24 03:00:00,2019-04-24,03,2,5,2,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-24 04:00:00,2019-04-24,04,0,1,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-24 05:00:00,2019-04-24,05,1,2,0,1,0,0,0,0,0,0,0,Easter teaching break
2019-04-24 06:00:00,2019-04-24,06,5,2,1,3,0,0,0,0,0,0,1,Easter teaching break
2019-04-24 07:00:00,2019-04-24,07,14,6,4,6,0,0,3,0,0,0,1,Easter teaching break
2019-04-24 08:00:00,2019-04-24,08,48,12,13,12,4,3,8,1,1,2,4,Easter teaching break
2019-04-24 09:00:00,2019-04-24,09,152,34,38,79,6,2,8,3,4,1,11,Easter teaching break
2019-04-24 10:00:00,2019-04-24,10,230,80,59,123,14,0,8,1,2,1,22,Easter teaching break
2019-04-24 11:00:00,2019-04-24,11,335,164,65,188,25,0,14,2,9,5,27,Easter teaching break
2019-04-24 12:00:00,2019-04-24,12,364,297,85,204,23,0,17,1,6,3,25,Easter teaching break
2019-04-24 13:00:00,2019-04-24,13,468,405,122,234,27,0,18,6,10,6,45,Easter teaching break
2019-04-24 14:00:00,2019-04-24,14,430,376,87,240,29,0,7,5,13,3,46,Easter teaching break
2019-04-24 15:00:00,2019-04-24,15,427,385,73,262,30,0,14,4,3,3,38,Easter teaching break
2019-04-24 16:00:00,2019-04-24,16,310,421,81,155,17,1,5,4,5,4,38,Easter teaching break
2019-04-24 17:00:00,2019-04-24,17,235,375,51,124,13,0,9,3,1,8,26,Easter teaching break
2019-04-24 18:00:00,2019-04-24,18,154,300,43,79,12,0,3,2,2,3,10,Easter teaching break
2019-04-24 19:00:00,2019-04-24,19,102,192,20,55,9,0,2,0,2,7,7,Easter teaching break
2019-04-24 20:00:00,2019-04-24,20,73,107,17,35,1,0,2,0,3,7,8,Easter teaching break
2019-04-24 21:00:00,2019-04-24,21,52,104,13,24,2,0,0,0,0,10,3,Easter teaching break
2019-04-24 22:00:00,2019-04-24,22,25,66,4,18,1,0,0,0,2,0,0,Easter teaching break
2019-04-24 23:00:00,2019-04-24,23,19,38,1,9,1,0,0,0,0,8,0,Easter teaching break
2019-04-25 00:00:00,2019-04-25,00,14,38,3,9,0,1,0,0,0,1,0,Easter teaching break
2019-04-25 01:00:00,2019-04-25,01,7,22,3,4,0,0,0,0,0,0,0,Easter teaching break
2019-04-25 02:00:00,2019-04-25,02,2,78,0,1,0,1,0,0,0,0,0,Easter teaching break
2019-04-25 03:00:00,2019-04-25,03,1,6,0,1,0,0,0,0,0,0,0,Easter teaching break
2019-04-25 04:00:00,2019-04-25,04,0,2,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-25 05:00:00,2019-04-25,05,0,2,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-25 06:00:00,2019-04-25,06,2,0,1,0,0,0,1,0,0,0,0,Easter teaching break
2019-04-25 07:00:00,2019-04-25,07,29,7,6,12,1,0,4,2,0,0,4,Easter teaching break
2019-04-25 08:00:00,2019-04-25,08,54,16,14,21,3,1,8,0,0,1,6,Easter teaching break
2019-04-25 09:00:00,2019-04-25,09,193,53,42,95,13,1,15,3,2,0,22,Easter teaching break
2019-04-25 10:00:00,2019-04-25,10,267,81,62,139,21,2,5,2,13,3,20,Easter teaching break
2019-04-25 11:00:00,2019-04-25,11,360,201,87,179,30,1,8,1,8,0,46,Easter teaching break
2019-04-25 12:00:00,2019-04-25,12,383,333,82,225,28,0,16,2,5,1,24,Easter teaching break
2019-04-25 13:00:00,2019-04-25,13,432,412,98,241,36,0,18,0,8,5,26,Easter teaching break
2019-04-25 14:00:00,2019-04-25,14,451,344,106,252,36,1,10,1,5,2,38,Easter teaching break
2019-04-25 15:00:00,2019-04-25,15,411,439,69,248,25,0,21,1,9,5,33,Easter teaching break
2019-04-25 16:00:00,2019-04-25,16,325,397,69,194,22,1,4,2,5,7,21,Easter teaching break
2019-04-25 17:00:00,2019-04-25,17,254,387,67,132,16,0,6,0,4,3,26,Easter teaching break
2019-04-25 18:00:00,2019-04-25,18,168,294,29,93,11,0,7,3,3,7,15,Easter teaching break
2019-04-25 19:00:00,2019-04-25,19,141,232,33,79,10,0,1,0,1,6,11,Easter teaching break
2019-04-25 20:00:00,2019-04-25,20,88,116,29,35,4,0,1,0,2,12,5,Easter teaching break
2019-04-25 21:00:00,2019-04-25,21,64,117,20,32,3,0,0,0,0,7,2,Easter teaching break
2019-04-25 22:00:00,2019-04-25,22,46,88,7,28,2,0,1,0,0,6,2,Easter teaching break
2019-04-25 23:00:00,2019-04-25,23,23,53,6,14,0,0,0,0,0,3,0,Easter teaching break
2019-04-26 00:00:00,2019-04-26,00,21,37,2,11,0,1,0,0,0,7,0,Easter teaching break
2019-04-26 01:00:00,2019-04-26,01,10,29,1,3,0,0,0,0,0,6,0,Easter teaching break
2019-04-26 02:00:00,2019-04-26,02,7,97,1,4,0,0,0,0,0,2,0,Easter teaching break
2019-04-26 03:00:00,2019-04-26,03,1,8,0,1,0,0,0,0,0,0,0,Easter teaching break
2019-04-26 04:00:00,2019-04-26,04,0,6,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-26 05:00:00,2019-04-26,05,2,5,0,2,0,0,0,0,0,0,0,Easter teaching break
2019-04-26 06:00:00,2019-04-26,06,6,0,1,3,0,0,1,0,0,0,1,Easter teaching break
2019-04-26 07:00:00,2019-04-26,07,25,8,6,11,1,0,2,0,2,0,3,Easter teaching break
2019-04-26 08:00:00,2019-04-26,08,74,16,24,33,5,2,3,3,2,0,2,Easter teaching break
2019-04-26 09:00:00,2019-04-26,09,169,48,44,92,9,1,7,1,3,2,10,Easter teaching break
2019-04-26 10:00:00,2019-04-26,10,236,96,53,128,13,0,11,1,3,3,24,Easter teaching break
2019-04-26 11:00:00,2019-04-26,11,269,142,54,159,23,0,7,2,4,2,18,Easter teaching break
2019-04-26 12:00:00,2019-04-26,12,306,278,51,196,24,0,6,1,5,2,21,Easter teaching break
2019-04-26 13:00:00,2019-04-26,13,424,357,95,247,32,0,15,2,7,5,21,Easter teaching break
2019-04-26 14:00:00,2019-04-26,14,412,327,97,247,30,0,12,4,4,5,13,Easter teaching break
2019-04-26 15:00:00,2019-04-26,15,393,356,86,242,25,0,8,3,5,5,19,Easter teaching break
2019-04-26 16:00:00,2019-04-26,16,344,418,80,193,25,0,5,2,11,8,20,Easter teaching break
2019-04-26 17:00:00,2019-04-26,17,246,384,65,129,15,0,10,1,5,3,18,Easter teaching break
2019-04-26 18:00:00,2019-04-26,18,150,292,27,80,16,0,1,0,1,10,15,Easter teaching break
2019-04-26 19:00:00,2019-04-26,19,109,194,27,56,8,0,4,0,2,5,7,Easter teaching break
2019-04-26 20:00:00,2019-04-26,20,63,141,18,34,3,0,0,0,2,2,4,Easter teaching break
2019-04-26 21:00:00,2019-04-26,21,44,83,13,22,1,0,0,0,0,1,7,Easter teaching break
2019-04-26 22:00:00,2019-04-26,22,18,59,3,11,2,0,0,0,0,1,1,Easter teaching break
2019-04-26 23:00:00,2019-04-26,23,17,23,3,5,2,0,0,0,0,0,7,Easter teaching break
2019-04-27 00:00:00,2019-04-27,00,15,19,2,7,0,0,0,0,0,1,5,Easter teaching break
2019-04-27 01:00:00,2019-04-27,01,8,16,0,3,0,0,0,0,0,2,3,Easter teaching break
2019-04-27 02:00:00,2019-04-27,02,3,86,0,2,0,0,0,0,0,0,1,Easter teaching break
2019-04-27 03:00:00,2019-04-27,03,3,10,0,1,0,0,0,0,0,1,1,Easter teaching break
2019-04-27 04:00:00,2019-04-27,04,0,4,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-27 05:00:00,2019-04-27,05,4,4,0,1,1,1,0,0,0,1,0,Easter teaching break
2019-04-27 06:00:00,2019-04-27,06,0,6,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-27 07:00:00,2019-04-27,07,7,1,2,2,1,0,2,0,0,0,0,Easter teaching break
2019-04-27 08:00:00,2019-04-27,08,33,6,9,11,1,0,0,0,2,1,9,Easter teaching break
2019-04-27 09:00:00,2019-04-27,09,61,17,15,29,5,0,0,0,4,1,7,Easter teaching break
2019-04-27 10:00:00,2019-04-27,10,148,44,36,81,18,0,0,2,2,0,9,Easter teaching break
2019-04-27 11:00:00,2019-04-27,11,219,109,50,120,16,0,0,0,6,2,25,Easter teaching break
2019-04-27 12:00:00,2019-04-27,12,239,166,51,141,18,0,1,1,5,3,19,Easter teaching break
2019-04-27 13:00:00,2019-04-27,13,301,212,62,171,19,0,2,1,6,4,36,Easter teaching break
2019-04-27 14:00:00,2019-04-27,14,307,240,64,171,27,0,0,0,8,4,33,Easter teaching break
2019-04-27 15:00:00,2019-04-27,15,296,277,48,183,23,0,3,1,8,7,23,Easter teaching break
2019-04-27 16:00:00,2019-04-27,16,245,294,48,149,13,0,1,1,6,3,24,Easter teaching break
2019-04-27 17:00:00,2019-04-27,17,184,272,32,105,14,0,2,0,4,5,22,Easter teaching break
2019-04-27 18:00:00,2019-04-27,18,165,260,35,93,10,0,1,1,2,5,18,Easter teaching break
2019-04-27 19:00:00,2019-04-27,19,103,180,26,56,8,0,0,0,3,1,9,Easter teaching break
2019-04-27 20:00:00,2019-04-27,20,78,144,18,37,6,0,0,1,0,5,11,Easter teaching break
2019-04-27 21:00:00,2019-04-27,21,51,102,7,25,4,0,0,0,0,9,6,Easter teaching break
2019-04-27 22:00:00,2019-04-27,22,36,70,6,20,4,0,0,0,0,5,1,Easter teaching break
2019-04-27 23:00:00,2019-04-27,23,25,43,6,12,2,0,0,0,0,4,1,Easter teaching break
2019-04-28 00:00:00,2019-04-28,00,17,33,3,12,0,0,0,0,1,1,0,Easter teaching break
2019-04-28 01:00:00,2019-04-28,01,14,20,1,4,0,0,0,0,0,8,1,Easter teaching break
2019-04-28 02:00:00,2019-04-28,02,17,49,1,14,0,0,0,0,0,2,0,Easter teaching break
2019-04-28 03:00:00,2019-04-28,03,3,13,0,2,0,0,0,0,0,0,1,Easter teaching break
2019-04-28 04:00:00,2019-04-28,04,2,8,1,1,0,0,0,0,0,0,0,Easter teaching break
2019-04-28 05:00:00,2019-04-28,05,0,2,0,0,0,0,0,0,0,0,0,Easter teaching break
2019-04-28 06:00:00,2019-04-28,06,1,3,0,0,1,0,0,0,0,0,0,Easter teaching break
2019-04-28 07:00:00,2019-04-28,07,12,0,4,6,0,0,0,0,0,1,1,Easter teaching break
2019-04-28 08:00:00,2019-04-28,08,25,4,8,9,2,0,2,0,1,0,3,Easter teaching break
2019-04-28 09:00:00,2019-04-28,09,103,23,19,51,12,0,3,0,2,0,16,Easter teaching break
2019-04-28 10:00:00,2019-04-28,10,186,58,51,86,17,0,3,1,1,1,26,Easter teaching break
2019-04-28 11:00:00,2019-04-28,11,240,102,61,135,16,0,3,1,3,5,16,Easter teaching break
2019-04-28 12:00:00,2019-04-28,12,322,189,49,215,18,0,1,0,8,4,27,Easter teaching break
2019-04-28 13:00:00,2019-04-28,13,385,303,67,239,21,0,6,0,4,4,44,Easter teaching break
2019-04-28 14:00:00,2019-04-28,14,426,307,81,261,26,0,6,2,7,8,35,Easter teaching break
2019-04-28 15:00:00,2019-04-28,15,372,364,74,228,23,0,1,1,10,5,30,Easter teaching break
2019-04-28 16:00:00,2019-04-28,16,329,416,57,204,21,0,3,1,5,7,31,Easter teaching break
2019-04-28 17:00:00,2019-04-28,17,259,370,53,162,14,0,1,1,3,7,18,Easter teaching break
2019-04-28 18:00:00,2019-04-28,18,196,314,47,112,10,0,0,0,4,7,16,Easter teaching break
2019-04-28 19:00:00,2019-04-28,19,162,253,32,98,13,0,2,0,3,3,11,Easter teaching break
2019-04-28 20:00:00,2019-04-28,20,111,178,22,63,9,0,0,0,1,7,9,Easter teaching break
2019-04-28 21:00:00,2019-04-28,21,90,147,19,52,8,0,1,0,0,3,7,Easter teaching break
2019-04-28 22:00:00,2019-04-28,22,49,121,7,35,1,0,0,0,1,1,4,Easter teaching break
2019-04-28 23:00:00,2019-04-28,23,34,68,5,17,8,0,0,0,1,2,1,Easter teaching break
2019-04-29 00:00:00,2019-04-29,00,25,49,5,12,0,1,0,0,1,2,4,Spring term
2019-04-29 01:00:00,2019-04-29,01,6,30,0,3,0,0,0,0,0,3,0,Spring term
2019-04-29 02:00:00,2019-04-29,02,6,56,0,4,1,0,0,0,1,0,0,Spring term
2019-04-29 03:00:00,2019-04-29,03,3,4,0,2,0,0,0,0,0,1,0,Spring term
2019-04-29 04:00:00,2019-04-29,04,1,5,1,0,0,0,0,0,0,0,0,Spring term
2019-04-29 05:00:00,2019-04-29,05,4,4,1,2,0,0,0,1,0,0,0,Spring term
2019-04-29 06:00:00,2019-04-29,06,6,2,2,2,1,0,0,0,0,0,1,Spring term
2019-04-29 07:00:00,2019-04-29,07,45,13,14,24,4,0,1,0,0,0,2,Spring term
2019-04-29 08:00:00,2019-04-29,08,177,43,37,107,14,0,10,3,3,0,3,Spring term
2019-04-29 09:00:00,2019-04-29,09,494,150,101,325,42,0,8,1,3,2,12,Spring term
2019-04-29 10:00:00,2019-04-29,10,741,413,152,488,49,1,21,1,4,6,19,Spring term
2019-04-29 11:00:00,2019-04-29,11,793,519,141,555,49,0,8,2,4,7,27,Spring term
2019-04-29 12:00:00,2019-04-29,12,965,978,128,698,81,0,10,0,7,10,31,Spring term
2019-04-29 13:00:00,2019-04-29,13,988,1001,139,685,76,0,23,1,17,7,40,Spring term
2019-04-29 14:00:00,2019-04-29,14,989,874,148,708,71,0,11,3,12,2,34,Spring term
2019-04-29 15:00:00,2019-04-29,15,824,929,129,583,58,0,15,0,6,3,30,Spring term
2019-04-29 16:00:00,2019-04-29,16,724,848,103,523,44,0,12,1,18,2,21,Spring term
2019-04-29 17:00:00,2019-04-29,17,550,675,66,400,29,0,7,0,5,7,36,Spring term
2019-04-29 18:00:00,2019-04-29,18,393,584,49,282,36,0,0,0,4,4,18,Spring term
2019-04-29 19:00:00,2019-04-29,19,239,462,33,176,14,0,2,0,4,3,7,Spring term
2019-04-29 20:00:00,2019-04-29,20,258,318,39,177,16,0,0,0,4,8,14,Spring term
2019-04-29 21:00:00,2019-04-29,21,141,233,24,97,7,0,0,0,1,3,9,Spring term
2019-04-29 22:00:00,2019-04-29,22,86,186,10,61,4,0,0,0,2,1,8,Spring term
2019-04-29 23:00:00,2019-04-29,23,44,131,4,38,0,0,0,0,0,0,2,Spring term
2019-04-30 00:00:00,2019-04-30,00,21,64,2,17,0,1,0,0,0,0,1,Spring term
2019-04-30 01:00:00,2019-04-30,01,3,35,1,2,0,0,0,0,0,0,0,Spring term
2019-04-30 02:00:00,2019-04-30,02,7,192,0,7,0,0,0,0,0,0,0,Spring term
2019-04-30 03:00:00,2019-04-30,03,3,5,0,3,0,0,0,0,0,0,0,Spring term
2019-04-30 04:00:00,2019-04-30,04,3,7,0,3,0,0,0,0,0,0,0,Spring term
2019-04-30 05:00:00,2019-04-30,05,5,2,1,3,0,0,0,1,0,0,0,Spring term
2019-04-30 06:00:00,2019-04-30,06,12,3,2,8,0,0,0,0,0,0,2,Spring term
2019-04-30 07:00:00,2019-04-30,07,41,11,12,18,2,1,5,0,0,0,3,Spring term
2019-04-30 08:00:00,2019-04-30,08,144,55,44,74,10,0,9,0,4,0,3,Spring term
2019-04-30 09:00:00,2019-04-30,09,563,170,118,390,36,0,2,1,5,2,9,Spring term
2019-04-30 10:00:00,2019-04-30,10,659,343,104,458,44,0,9,3,10,3,28,Spring term
2019-04-30 11:00:00,2019-04-30,11,937,654,134,676,58,0,14,1,15,2,37,Spring term
2019-04-30 12:00:00,2019-04-30,12,928,979,133,688,75,0,6,0,14,1,11,Spring term
2019-04-30 13:00:00,2019-04-30,13,1102,1020,166,788,69,0,19,1,16,6,37,Spring term
2019-04-30 14:00:00,2019-04-30,14,973,1017,124,699,84,0,15,1,13,5,32,Spring term
2019-04-30 15:00:00,2019-04-30,15,824,952,120,596,56,0,12,1,9,3,27,Spring term
2019-04-30 16:00:00,2019-04-30,16,801,824,111,597,50,0,8,0,10,4,21,Spring term
2019-04-30 17:00:00,2019-04-30,17,584,698,89,411,41,0,6,0,10,4,23,Spring term
2019-04-30 18:00:00,2019-04-30,18,359,620,57,255,17,0,1,0,8,6,15,Spring term
2019-04-30 19:00:00,2019-04-30,19,300,453,56,195,18,0,0,0,4,6,21,Spring term
2019-04-30 20:00:00,2019-04-30,20,213,274,29,153,16,0,0,0,2,3,10,Spring term
2019-04-30 21:00:00,2019-04-30,21,167,238,14,125,14,0,0,0,3,3,8,Spring term
2019-04-30 22:00:00,2019-04-30,22,111,188,18,81,5,0,0,0,2,2,3,Spring term
2019-04-30 23:00:00,2019-04-30,23,49,155,4,39,2,0,0,0,1,1,2,Spring term
2019-05-01 00:00:00,2019-05-01,00,42,106,1,34,3,1,0,0,0,0,3,Spring term
2019-05-01 01:00:00,2019-05-01,01,14,37,1,11,0,0,0,0,0,0,2,Spring term
2019-05-01 02:00:00,2019-05-01,02,18,201,1,17,0,0,0,0,0,0,0,Spring term
