,Date,Oclock,IN,Brighton Business School,Brighton and Sussex Medical School,IDS,Institute of Development Studies,International School - non deg,Library,Partner Colleges,Psychology,School of Applied Social Science,School of Architecture & Design,School of Art,School of Business and Management,School of Computing,School of Education and Social,School of Engineering and Informative,School of English,School of Environment and Technology,School of Global Studies,School of Health Sciences,School of History,School of History and Art History,School of Humanities,School of Law,"School of Law, Politics and Social",School of Life Sciences,School of Mathematical and Physics,"School of Media, Film and Music",School of Pharmacy and Bio Sci,School of Psychology,School of Sport and Service Management,Undergraduate,University of Brighton,other_school,Term_dates
1206,2018-02-21,06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1207,2018-02-21,07,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,Spring term
1208,2018-02-21,08,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,16.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,8.0,20.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,Spring term
1209,2018-02-21,09,188.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,13.0,0.0,2.0,6.0,28.0,1.0,18.0,0.0,0.0,18.0,0.0,0.0,19.0,24.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,Spring term
1210,2018-02-21,10,354.0,1.0,8.0,8.0,0.0,0.0,0.0,12.0,19.0,0.0,0.0,0.0,67.0,0.0,0.0,10.0,27.0,1.0,26.0,0.0,0.0,20.0,1.0,0.0,34.0,52.0,13.0,18.0,0.0,0.0,0.0,3.0,0.0,34.0,Spring term
1211,2018-02-21,11,463.0,0.0,4.0,3.0,0.0,1.0,0.0,5.0,19.0,0.0,0.0,0.0,143.0,0.0,3.0,16.0,28.0,0.0,42.0,0.0,0.0,29.0,0.0,0.0,49.0,39.0,27.0,27.0,0.0,2.0,0.0,2.0,0.0,24.0,Spring term
1212,2018-02-21,12,504.0,0.0,8.0,3.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,122.0,0.0,4.0,15.0,28.0,0.0,55.0,0.0,0.0,30.0,0.0,0.0,47.0,87.0,21.0,22.0,0.0,2.0,0.0,0.0,0.0,21.0,Spring term
1213,2018-02-21,13,546.0,0.0,3.0,8.0,0.0,0.0,0.0,7.0,36.0,0.0,0.0,0.0,96.0,0.0,4.0,16.0,43.0,1.0,58.0,1.0,0.0,42.0,0.0,0.0,56.0,86.0,22.0,28.0,0.0,1.0,0.0,2.0,0.0,36.0,Spring term
1214,2018-02-21,14,407.0,1.0,9.0,10.0,0.0,0.0,0.0,15.0,27.0,0.0,0.0,0.0,80.0,0.0,6.0,12.0,30.0,0.0,35.0,0.0,0.0,27.0,1.0,0.0,38.0,55.0,11.0,29.0,2.0,3.0,0.0,0.0,0.0,16.0,Spring term
1215,2018-02-21,15,376.0,0.0,4.0,5.0,0.0,0.0,0.0,18.0,39.0,0.0,0.0,0.0,53.0,0.0,7.0,15.0,20.0,0.0,49.0,1.0,0.0,20.0,0.0,0.0,38.0,59.0,10.0,16.0,1.0,1.0,0.0,0.0,0.0,20.0,Spring term
1216,2018-02-21,16,273.0,0.0,7.0,4.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,31.0,0.0,7.0,12.0,20.0,0.0,36.0,0.0,0.0,16.0,0.0,0.0,31.0,49.0,5.0,10.0,2.0,1.0,0.0,0.0,0.0,25.0,Spring term
1217,2018-02-21,17,199.0,0.0,6.0,5.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,23.0,0.0,3.0,9.0,10.0,0.0,30.0,0.0,0.0,4.0,0.0,0.0,14.0,43.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,Spring term
1218,2018-02-21,18,150.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,18.0,0.0,5.0,11.0,9.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,16.0,31.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,Spring term
1219,2018-02-21,19,85.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,6.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,5.0,21.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,Spring term
1220,2018-02-21,20,79.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,9.0,20.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,Spring term
1221,2018-02-21,21,53.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Spring term
1222,2018-02-21,22,39.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,Spring term
1223,2018-02-21,23,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1224,2018-02-22,00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1225,2018-02-22,01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1226,2018-02-22,02,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1227,2018-02-22,03,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1228,2018-02-22,04,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1229,2018-02-22,05,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1230,2018-02-22,06,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1231,2018-02-22,07,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Spring term
1232,2018-02-22,08,47.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Spring term
1233,2018-02-22,09,167.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,23.0,0.0,5.0,6.0,7.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,19.0,52.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,Spring term
1234,2018-02-22,10,319.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,0.0,68.0,0.0,4.0,15.0,5.0,0.0,22.0,0.0,0.0,17.0,0.0,0.0,48.0,58.0,14.0,9.0,0.0,1.0,0.0,1.0,0.0,20.0,Spring term
1235,2018-02-22,11,364.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,1.0,0.0,0.0,95.0,0.0,6.0,16.0,13.0,0.0,26.0,0.0,0.0,19.0,0.0,0.0,34.0,67.0,7.0,15.0,0.0,1.0,0.0,0.0,0.0,21.0,Spring term
1236,2018-02-22,12,363.0,0.0,4.0,3.0,0.0,0.0,0.0,16.0,22.0,0.0,0.0,0.0,106.0,0.0,3.0,10.0,10.0,0.0,18.0,0.0,0.0,15.0,0.0,0.0,28.0,76.0,18.0,17.0,0.0,1.0,0.0,0.0,0.0,16.0,Spring term
1237,2018-02-22,13,372.0,0.0,4.0,3.0,0.0,0.0,0.0,9.0,39.0,0.0,0.0,0.0,95.0,0.0,1.0,10.0,17.0,0.0,28.0,0.0,0.0,19.0,0.0,0.0,31.0,58.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,19.0,Spring term
1238,2018-02-22,14,440.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,33.0,0.0,0.0,0.0,107.0,0.0,11.0,24.0,20.0,0.0,26.0,0.0,0.0,31.0,0.0,0.0,43.0,76.0,21.0,12.0,0.0,2.0,0.0,0.0,0.0,21.0,Spring term
1239,2018-02-22,15,324.0,0.0,7.0,5.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,83.0,0.0,1.0,13.0,12.0,0.0,25.0,0.0,0.0,16.0,0.0,0.0,28.0,44.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,Spring term
1240,2018-02-22,16,254.0,1.0,8.0,6.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,45.0,0.0,6.0,8.0,17.0,0.0,28.0,0.0,0.0,12.0,0.0,0.0,27.0,45.0,13.0,8.0,0.0,1.0,0.0,0.0,0.0,11.0,Spring term
1241,2018-02-22,17,190.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,45.0,0.0,2.0,11.0,8.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,23.0,32.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,Spring term
1242,2018-02-22,18,127.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,32.0,0.0,0.0,4.0,15.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,16.0,12.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,Spring term
1243,2018-02-22,19,56.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,11.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,Spring term
1244,2018-02-22,20,26.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1245,2018-02-22,21,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Spring term
1246,2018-02-22,22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1247,2018-02-22,23,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1248,2018-02-23,00,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1249,2018-02-23,01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1250,2018-02-23,02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1251,2018-02-23,03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1252,2018-02-23,04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1253,2018-02-23,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1254,2018-02-23,06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1255,2018-02-23,07,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Spring term
1256,2018-02-23,08,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Spring term
1257,2018-02-23,09,126.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,24.0,0.0,2.0,5.0,4.0,0.0,18.0,0.0,0.0,5.0,1.0,0.0,6.0,29.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,Spring term
1258,2018-02-23,10,251.0,0.0,22.0,2.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,68.0,0.0,4.0,16.0,11.0,0.0,16.0,0.0,0.0,10.0,1.0,0.0,20.0,29.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0,Spring term
1259,2018-02-23,11,284.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,38.0,0.0,0.0,0.0,82.0,0.0,1.0,4.0,9.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,23.0,46.0,13.0,15.0,0.0,0.0,0.0,1.0,0.0,18.0,Spring term
1260,2018-02-23,12,300.0,0.0,10.0,4.0,0.0,0.0,0.0,7.0,26.0,0.0,0.0,0.0,77.0,0.0,4.0,19.0,4.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,31.0,49.0,20.0,7.0,0.0,0.0,0.0,2.0,0.0,9.0,Spring term
1261,2018-02-23,13,315.0,0.0,6.0,3.0,0.0,0.0,0.0,17.0,23.0,0.0,0.0,0.0,46.0,0.0,7.0,19.0,10.0,0.0,17.0,0.0,0.0,20.0,0.0,0.0,41.0,55.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,Spring term
1262,2018-02-23,14,300.0,0.0,3.0,1.0,0.0,0.0,0.0,15.0,26.0,0.0,0.0,0.0,77.0,0.0,9.0,18.0,9.0,0.0,32.0,0.0,0.0,13.0,0.0,0.0,24.0,31.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,17.0,Spring term
1263,2018-02-23,15,233.0,0.0,7.0,4.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,0.0,51.0,0.0,5.0,10.0,7.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,26.0,36.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,Spring term
1264,2018-02-23,16,169.0,0.0,3.0,5.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,41.0,0.0,2.0,7.0,5.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,15.0,24.0,5.0,10.0,0.0,1.0,0.0,1.0,0.0,9.0,Spring term
1265,2018-02-23,17,115.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,17.0,0.0,2.0,6.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,10.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,Spring term
1266,2018-02-23,18,63.0,0.0,8.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,6.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,Spring term
1267,2018-02-23,19,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1268,2018-02-23,20,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1269,2018-02-23,21,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Spring term
1270,2018-02-23,22,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1271,2018-02-23,23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1272,2018-02-24,00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1273,2018-02-24,01,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1274,2018-02-24,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1275,2018-02-24,03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1276,2018-02-24,04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1277,2018-02-24,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1278,2018-02-24,06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1279,2018-02-24,07,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1280,2018-02-24,08,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Spring term
1281,2018-02-24,09,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Spring term
1282,2018-02-24,10,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,2.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,Spring term
1283,2018-02-24,11,65.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,15.0,0.0,5.0,1.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,Spring term
1284,2018-02-24,12,79.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,8.0,2.0,4.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,5.0,11.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,Spring term
1285,2018-02-24,13,109.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,22.0,0.0,3.0,4.0,3.0,0.0,10.0,0.0,0.0,7.0,1.0,0.0,10.0,11.0,6.0,6.0,0.0,2.0,1.0,0.0,0.0,7.0,Spring term
1286,2018-02-24,14,135.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,18.0,1.0,5.0,5.0,12.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,12.0,15.0,11.0,6.0,0.0,2.0,0.0,0.0,0.0,18.0,Spring term
1287,2018-02-24,15,108.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,20.0,0.0,5.0,6.0,6.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,13.0,Spring term
1288,2018-02-24,16,99.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0,4.0,6.0,6.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,13.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,Spring term
1289,2018-02-24,17,96.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,20.0,0.0,2.0,2.0,8.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,11.0,7.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,Spring term
1290,2018-02-24,18,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,6.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Spring term
1291,2018-02-24,19,41.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
1292,2018-02-24,20,22.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Spring term
1293,2018-02-24,21,16.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spring term
1294,2018-02-24,22,10.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spring term
